source,target,relationship,weight
omarvasquezs,microsoft/vscode-copilot-release#4543,opened_issue,1
ombreze,anthropics/claude-code#30861,commented_on_issue,1
omid-method,openai/codex#24328,opened_issue,1
omry,openai/codex#12564,commented_on_issue,3
ondrejtucny,anthropics/claude-code#2805,commented_on_issue,1
onyedikachi23,openai/codex#19262,commented_on_issue,1
opcode81,anthropics/claude-code#47352,opened_issue,1
opsimathically,openai/codex#12564,commented_on_issue,1
orbmkruger,anthropics/claude-code#27302,commented_on_issue,1
origami-z,microsoft/vscode-copilot-release#7606,commented_on_issue,1
oscarBack,microsoft/vscode-copilot-release#7959,opened_issue,1
ossianravn,openai/codex#16994,commented_on_issue,1
otakaikai,microsoft/vscode-copilot-release#14060,opened_issue,1
otakarprokes,microsoft/vscode-copilot-release#13062,commented_on_issue,2
otarza,openai/codex#22700,commented_on_issue,1
otembajelle,anthropics/claude-code#48509,opened_issue,1
ouatu-ro,openai/codex#24406,commented_on_issue,1
ouatu-ro,openai/codex#24406,opened_issue,1
outdooricon,anthropics/claude-code#24189,commented_on_issue,1
ovSulfur,openai/codex#20161,commented_on_issue,1
overallmedia,anthropics/claude-code#20880,commented_on_issue,1
overflood,anthropics/claude-code#29573,commented_on_issue,2
overflood,anthropics/claude-code#29573,opened_issue,1
oxidworks,anthropics/claude-code#2805,commented_on_issue,1
oxsignal,openai/codex#23912,commented_on_issue,1
oxsignal,openai/codex#23912,opened_issue,1
oxysoft,anthropics/claude-code#34835,commented_on_issue,1
oxysoft,openai/codex#10726,commented_on_issue,1
oxysoft,openai/codex#14043,commented_on_issue,2
oxysoft,openai/codex#14043,opened_issue,1
oxysoft,openai/codex#20374,commented_on_issue,1
ozbonus,microsoft/vscode-copilot-release#13062,commented_on_issue,1
p2p-solutions,openai/codex#19417,opened_issue,1
p3nGu1nZz,microsoft/vscode-copilot-release#13583,commented_on_issue,3
p948tzqwxr-bit,anthropics/claude-code#38335,commented_on_issue,2
paigeadelethompson,microsoft/vscode-copilot-release#14092,opened_issue,1
pakrym-oai,openai/codex#6450,commented_on_issue,1
palash-sarate,microsoft/vscode-copilot-release#11876,commented_on_issue,1
palmithorm,microsoft/vscode-copilot-release#14051,opened_issue,1
panasenco,microsoft/vscode-copilot-release#13593,commented_on_issue,1
pandas9,openai/codex#23794,commented_on_issue,1
pandemonium0225,openai/codex#10726,commented_on_issue,1
pander21,anthropics/claude-code#37323,commented_on_issue,1
pankajjangid,anthropics/claude-code#38335,commented_on_issue,1
panzeyu2013,openai/codex#23062,commented_on_issue,1
paolovacirca,microsoft/vscode-copilot-release#6670,opened_issue,1
papatistos,microsoft/vscode-copilot-release#12595,commented_on_issue,1
papaya2k,anthropics/claude-code#27302,commented_on_issue,1
papaya2k,anthropics/claude-code#38335,commented_on_issue,1
paras-genmo,openai/codex#23944,opened_issue,1
parhizi,microsoft/vscode-copilot-release#7640,commented_on_issue,2
parthnaik-phantom,anthropics/claude-code#60755,opened_issue,1
pashudepig,openai/codex#18404,commented_on_issue,1
patDevNG,anthropics/claude-code#38335,commented_on_issue,1
patbl,anthropics/claude-code#46840,opened_issue,1
patel28,openai/codex#12564,commented_on_issue,2
patelriki13,microsoft/vscode-copilot-release#7640,commented_on_issue,1
patelutkarsh2610,anthropics/claude-code#47525,opened_issue,1
pathtofreedom,anthropics/claude-code#40283,commented_on_issue,1
patstahl,anthropics/claude-code#27302,commented_on_issue,1
patta4jezoon,anthropics/claude-code#38335,commented_on_issue,1
pattharasit4-cmyk,openai/codex#23912,commented_on_issue,1
pattharasit4-cmyk,openai/codex#24256,commented_on_issue,1
pattharasit4-cmyk,openai/codex#24256,opened_issue,1
paularduin,openai/codex#12564,commented_on_issue,1
pauldjohns,anthropics/claude-code#47951,opened_issue,1
paulhshort,openai/codex#24040,commented_on_issue,1
paulscottnz-cp,anthropics/claude-code#53442,commented_on_issue,1
paultendo,openai/codex#3962,commented_on_issue,2
paulthe13,openai/codex#14297,commented_on_issue,2
paulzhn,openai/codex#14860,commented_on_issue,1
pavelbe,anthropics/claude-code#62155,opened_issue,1
pavele,anthropics/claude-code#28729,commented_on_issue,1
pavili0n,anthropics/claude-code#61415,commented_on_issue,1
pavljenko,openai/codex#9544,commented_on_issue,1
pawar30,anthropics/claude-code#17432,commented_on_issue,1
pawelkasza,openai/codex#9508,commented_on_issue,1
pazhamalai,anthropics/claude-code#62102,commented_on_issue,1
pbelmonteh,anthropics/claude-code#49583,opened_issue,1
pbestler,openai/codex#9508,commented_on_issue,1
pcgeek86,openai/codex#11626,commented_on_issue,1
pcgeek86,openai/codex#11678,commented_on_issue,1
pcristin,openai/codex#18450,commented_on_issue,1
pdrosatlassian,openai/codex#2901,commented_on_issue,1
pebblesdt,anthropics/claude-code#30861,commented_on_issue,1
pedro-salgueiro,anthropics/claude-code#54204,commented_on_issue,1
pedrohhipolito,anthropics/claude-code#38335,commented_on_issue,1
pelegm,openai/codex#8784,commented_on_issue,1
pelegs202-design,anthropics/claude-code#47931,commented_on_issue,1
pelegs202-design,anthropics/claude-code#47931,opened_issue,1
pelegs202-design,anthropics/claude-code#48423,commented_on_issue,1
pelegs202-design,anthropics/claude-code#48423,opened_issue,1
penggongkui-job,openai/codex#13746,opened_issue,1
peroksid90,openai/codex#14860,commented_on_issue,2
pessini,openai/codex#10599,commented_on_issue,1
petekp,openai/codex#9046,commented_on_issue,1
peter-mw,microsoft/vscode-copilot-release#12875,commented_on_issue,1
peterhaehnel-codes,anthropics/claude-code#41640,commented_on_issue,1
peterholko,openai/codex#24355,commented_on_issue,1
peterholko,openai/codex#24355,opened_issue,1
phamtin,openai/codex#20161,commented_on_issue,1
phase3dev,openai/codex#23794,commented_on_issue,2
phatstackzdevops,openai/codex#23794,commented_on_issue,5
phelbas,anthropics/claude-code#2805,commented_on_issue,1
phelogges,openai/codex#14860,commented_on_issue,1
phemmer,anthropics/claude-code#29922,commented_on_issue,2
phemmer,anthropics/claude-code#29922,opened_issue,1
philipwillemse,microsoft/vscode-copilot-release#7640,commented_on_issue,1
philomenaweng,microsoft/vscode-copilot-release#991,commented_on_issue,1
phpmypython,anthropics/claude-code#49268,commented_on_issue,2
phuchb204,microsoft/vscode-copilot-release#554,commented_on_issue,2
phuongchu404,anthropics/claude-code#62125,opened_issue,1
piazzatron,openai/codex#14425,commented_on_issue,1
piekstra,anthropics/claude-code#2805,commented_on_issue,1
pinkwerks,microsoft/vscode-copilot-release#12325,commented_on_issue,1
pinkwerks,microsoft/vscode-copilot-release#12325,opened_issue,1
pinotao,openai/codex#23122,opened_issue,1
piotr-softr,anthropics/claude-code#27302,commented_on_issue,1
piottigonzalo,microsoft/vscode-copilot-release#7518,commented_on_issue,1
pitamcclav,microsoft/vscode-copilot-release#7640,commented_on_issue,1
pixelbuyte,anthropics/claude-code#62110,opened_issue,1
pixelloop,anthropics/claude-code#53442,commented_on_issue,1
pjakonis,anthropics/claude-code#47380,opened_issue,1
plasticalligator,openai/codex#11678,commented_on_issue,1
playerTuna,microsoft/vscode-copilot-release#9099,commented_on_issue,2
playerTuna,microsoft/vscode-copilot-release#9099,opened_issue,1
pleb,anthropics/claude-code#47114,commented_on_issue,1
plimantour,microsoft/vscode-copilot-release#12565,opened_issue,1
pm0code,anthropics/claude-code#2805,commented_on_issue,1
pm0code,anthropics/claude-code#2805,opened_issue,1
pmane,anthropics/claude-code#17432,commented_on_issue,1
pmwangi,microsoft/vscode-copilot-release#991,opened_issue,1
pnarimani,microsoft/vscode-copilot-release#14105,commented_on_issue,1
poeh,openai/codex#16994,commented_on_issue,1
pogarsky,openai/codex#8745,commented_on_issue,1
polvoazul,openai/codex#9508,commented_on_issue,1
poodle64,anthropics/claude-code#20880,commented_on_issue,1
poretga99,openai/codex#8745,commented_on_issue,1
postmelee,openai/codex#11626,commented_on_issue,1
poulcarlsen53,openai/codex#23228,commented_on_issue,3
poulcarlsen53,openai/codex#23228,opened_issue,1
ppitonak,anthropics/claude-code#60515,opened_issue,1
ppradyoth,anthropics/claude-code#62095,commented_on_issue,1
ppradyoth,anthropics/claude-code#62095,opened_issue,1
pr80ai,anthropics/claude-code#17432,commented_on_issue,1
prasanthkarukkuvel,microsoft/vscode-copilot-release#12770,commented_on_issue,1
preference-kim,openai/codex#24219,commented_on_issue,1
preference-kim,openai/codex#24219,opened_issue,1
premiumFrye,anthropics/claude-code#42743,commented_on_issue,1
presidenzo,openai/codex#18450,commented_on_issue,1
presidenzo,openai/codex#19390,commented_on_issue,1
princetigr,microsoft/vscode-copilot-release#10507,opened_issue,1
prithagupta,openai/codex#13018,commented_on_issue,1
priyankabot,anthropics/claude-code#16288,commented_on_issue,2
prmichaelsen,anthropics/claude-code#2441,commented_on_issue,2
prometheus1337,anthropics/claude-code#38335,commented_on_issue,2
proply-jp,anthropics/claude-code#27302,commented_on_issue,1
protomota,anthropics/claude-code#27302,commented_on_issue,1
proximaltangent,microsoft/vscode-copilot-release#624,commented_on_issue,1
prudentmildew,anthropics/claude-code#61415,opened_issue,1
prusswan,microsoft/vscode-copilot-release#7518,commented_on_issue,3
pskoric,anthropics/claude-code#53442,commented_on_issue,1
psykokwak-com,anthropics/claude-code#38335,commented_on_issue,6
ptrxyz,microsoft/vscode-copilot-release#7052,commented_on_issue,2
puigru,microsoft/vscode-copilot-release#13593,commented_on_issue,1
pulsus9987-creator,openai/codex#24284,opened_issue,1
purelind,openai/codex#6020,commented_on_issue,1
puremachinery,openai/codex#13811,commented_on_issue,1
purf-sudo,anthropics/claude-code#38335,commented_on_issue,1
puttertipat,anthropics/claude-code#61673,opened_issue,1
pvadali-az,microsoft/vscode-copilot-release#5535,opened_issue,1
pwnnex,anthropics/claude-code#61415,commented_on_issue,1
pya-cyber,anthropics/claude-code#50842,commented_on_issue,1
qWaitCrypto,openai/codex#23698,commented_on_issue,3
qWaitCrypto,openai/codex#23698,opened_issue,1
qimiaoguo,openai/codex#22696,commented_on_issue,1
qingci2014,openai/codex#22264,commented_on_issue,1
qingshu-ui,anthropics/claude-code#41722,commented_on_issue,1
qiushilee,openai/codex#9544,commented_on_issue,1
qoli,openai/codex#20767,commented_on_issue,3
qoli,openai/codex#20767,opened_issue,1
qraynaud,microsoft/vscode-copilot-release#5559,commented_on_issue,1
qslowprofile,openai/codex#9544,commented_on_issue,1
qt1,microsoft/vscode-copilot-release#13593,commented_on_issue,1
qtaraki,anthropics/claude-code#38244,commented_on_issue,1
quan-vo-dinh,openai/codex#20161,commented_on_issue,2
quantranhong1999,openai/codex#19747,commented_on_issue,1
quarantaquatro,anthropics/claude-code#54204,commented_on_issue,2
quarktwain,anthropics/claude-code#46270,commented_on_issue,1
querosdev,openai/codex#23984,commented_on_issue,1
qweered,openai/codex#24093,commented_on_issue,1
r2d2inlove,anthropics/claude-code#37951,commented_on_issue,1
r2evans,anthropics/claude-code#49614,opened_issue,1
racile,microsoft/vscode-copilot-release#991,commented_on_issue,1
radergan,microsoft/vscode-copilot-release#13062,commented_on_issue,1
radfaraf,openai/codex#8784,commented_on_issue,1
rafael-b-g,microsoft/vscode-copilot-release#991,commented_on_issue,1
rafael-longo,microsoft/vscode-copilot-release#624,commented_on_issue,1
rafaelsg-01,openai/codex#18993,commented_on_issue,1
ragno7,openai/codex#18960,commented_on_issue,1
rahul-das,anthropics/claude-code#17432,commented_on_issue,1
raiajit022,anthropics/claude-code#17432,commented_on_issue,1
raihanulislam00,microsoft/vscode-copilot-release#14089,opened_issue,1
raihanulislam00,microsoft/vscode-copilot-release#14090,opened_issue,1
raisal21,openai/codex#20161,commented_on_issue,1
rajeswarivmarimuthu,openai/codex#15618,commented_on_issue,1
rajtan,anthropics/claude-code#17432,commented_on_issue,1
rakesh-vardan,microsoft/vscode-copilot-release#14110,commented_on_issue,1
ralphandreylapuz727,microsoft/vscode-copilot-release#2078,commented_on_issue,1
ramAdam,microsoft/vscode-copilot-release#13214,commented_on_issue,1
raman04-byte,microsoft/vscode-copilot-release#6778,commented_on_issue,2
rams-fadv,microsoft/vscode-copilot-release#14075,opened_issue,1
ranran2121,openai/codex#12708,commented_on_issue,1
ransomedadebayo-eng,anthropics/claude-code#40283,commented_on_issue,1
raoshemm,anthropics/claude-code#61415,commented_on_issue,1
raoulus,microsoft/vscode-copilot-release#13062,commented_on_issue,1
raphaelhiguera,anthropics/claude-code#54314,opened_issue,1
rarebek,anthropics/claude-code#38335,commented_on_issue,2
rashthedude,anthropics/claude-code#38335,commented_on_issue,4
rasyidrafi,microsoft/vscode-copilot-release#7518,commented_on_issue,3
rathinamtrainers,anthropics/claude-code#17432,commented_on_issue,1
rayden365,openai/codex#20161,commented_on_issue,1
raye-deng,anthropics/claude-code#47576,commented_on_issue,1
raye-deng,anthropics/claude-code#47685,commented_on_issue,2
raye-deng,anthropics/claude-code#48467,commented_on_issue,1
raye-deng,anthropics/claude-code#48474,commented_on_issue,1
raye-deng,anthropics/claude-code#48734,commented_on_issue,1
raye-deng,anthropics/claude-code#49108,commented_on_issue,1
raye-deng,anthropics/claude-code#49113,commented_on_issue,1
raye-deng,anthropics/claude-code#49116,commented_on_issue,1
raye-deng,anthropics/claude-code#49129,commented_on_issue,1
rayhook,anthropics/claude-code#47584,opened_issue,1
raymondclowe,microsoft/vscode-copilot-release#13583,commented_on_issue,1
raysuelzer,microsoft/vscode-copilot-release#6778,commented_on_issue,1
razashariff,openai/codex#13891,commented_on_issue,1
rbleattler,microsoft/vscode-copilot-release#10262,commented_on_issue,4
rbleattler,microsoft/vscode-copilot-release#10262,opened_issue,1
rcbeall1,openai/codex#19563,commented_on_issue,1
rcgonzalezf,anthropics/claude-code#29573,commented_on_issue,1
rdongre7,anthropics/claude-code#27302,commented_on_issue,1
realcraze,openai/codex#24269,commented_on_issue,1
realmomentsapp,openai/codex#20161,commented_on_issue,1
realsharip,openai/codex#9544,commented_on_issue,1
rebasecase,microsoft/vscode-copilot-release#11181,opened_issue,1
rebekaburnett,microsoft/vscode-copilot-release#5760,opened_issue,1
rebooterx,anthropics/claude-code#40283,commented_on_issue,1
rebornix,microsoft/vscode-copilot-release#8330,commented_on_issue,1
regenrek,openai/codex#3962,commented_on_issue,1
regimantasm,anthropics/claude-code#38335,commented_on_issue,1
rehanhaider,anthropics/claude-code#60601,commented_on_issue,1
relic-yuexi,microsoft/vscode-copilot-release#7518,commented_on_issue,2
reliefeai,openai/codex#24031,opened_issue,1
remygendron,anthropics/claude-code#2441,commented_on_issue,1
rendrag-git,openai/codex#23984,commented_on_issue,1
reneluna02,microsoft/vscode-copilot-release#14056,opened_issue,1
returnvoid,microsoft/vscode-copilot-release#7640,commented_on_issue,1
retvobar,anthropics/claude-code#54204,commented_on_issue,1
rexsacrorum,openai/codex#8745,commented_on_issue,2
rezwanahmedsami,microsoft/vscode-copilot-release#13583,opened_issue,1
rgunst,anthropics/claude-code#28729,commented_on_issue,1
rharralson,microsoft/vscode-copilot-release#13077,opened_issue,1
rheaditi,microsoft/vscode-copilot-release#1378,commented_on_issue,1
riccardo-algorime,openai/codex#10823,commented_on_issue,1
richa65,anthropics/claude-code#48122,opened_issue,1
richardsorensson,anthropics/claude-code#42921,commented_on_issue,1
richardsorensson,anthropics/claude-code#46270,commented_on_issue,1
richardwhatever,openai/codex#10599,commented_on_issue,1
richkuo,anthropics/claude-code#53987,commented_on_issue,1
richkuo,anthropics/claude-code#53987,opened_issue,1
rid-saw,anthropics/claude-code#59915,opened_issue,1
rijieli,openai/codex#3962,commented_on_issue,1
ringkubd,microsoft/vscode-copilot-release#7640,commented_on_issue,1
rio,openai/codex#10726,commented_on_issue,1
risaruno,microsoft/vscode-copilot-release#991,commented_on_issue,1
rishisundar,anthropics/claude-code#17432,commented_on_issue,1
riteshpanchaliqm,microsoft/vscode-copilot-release#14036,opened_issue,1
rkunnamp,openai/codex#9508,commented_on_issue,1
rlangefe,microsoft/vscode-copilot-release#12711,opened_issue,1
rmcc3,openai/codex#20841,commented_on_issue,1
rmcc3,openai/codex#23848,commented_on_issue,1
rmuchall,openai/codex#14860,commented_on_issue,1
rmurdough,anthropics/claude-code#48474,opened_issue,1
rnksekmeth,anthropics/claude-code#27302,commented_on_issue,1
ro0sterjam,anthropics/claude-code#16288,commented_on_issue,1
rob-optizmo,anthropics/claude-code#38335,commented_on_issue,1
robdeveloper-mvp,anthropics/claude-code#27302,commented_on_issue,1
rober13,microsoft/vscode-copilot-release#14063,opened_issue,1
rober13,microsoft/vscode-copilot-release#14064,opened_issue,1
robertfw,anthropics/claude-code#20880,commented_on_issue,1
robertmhaas,anthropics/claude-code#38244,commented_on_issue,1
robertmsale,openai/codex#11626,commented_on_issue,1
robertsonh,anthropics/claude-code#2805,commented_on_issue,1
roblourens,microsoft/vscode-copilot-release#12405,commented_on_issue,1
roblourens,microsoft/vscode-copilot-release#13593,commented_on_issue,1
roblourens,microsoft/vscode-copilot-release#14031,commented_on_issue,1
roblourens,microsoft/vscode-copilot-release#14032,commented_on_issue,1
roblourens,microsoft/vscode-copilot-release#14033,commented_on_issue,1
roblourens,microsoft/vscode-copilot-release#2078,commented_on_issue,3
roblourens,microsoft/vscode-copilot-release#5559,commented_on_issue,3
roblourens,microsoft/vscode-copilot-release#624,commented_on_issue,2
roblourens,microsoft/vscode-copilot-release#6778,commented_on_issue,5
roblourens,microsoft/vscode-copilot-release#6841,commented_on_issue,1
roblourens,microsoft/vscode-copilot-release#7640,commented_on_issue,1
roblourens,microsoft/vscode-copilot-release#7823,commented_on_issue,1
roblourens,microsoft/vscode-copilot-release#8095,commented_on_issue,1
roblourens,microsoft/vscode-copilot-release#8262,commented_on_issue,1
roblourens,microsoft/vscode-copilot-release#9099,commented_on_issue,2
roblourens,microsoft/vscode-copilot-release#991,commented_on_issue,1
robotJie,openai/codex#14297,commented_on_issue,1
roccho-dev,openai/codex#23848,opened_issue,1
rocky-m,openai/codex#9508,commented_on_issue,1
rockyicer,openai/codex#13811,commented_on_issue,1
rodeinator,anthropics/claude-code#27302,commented_on_issue,1
rodrigoslayertech,microsoft/vscode-copilot-release#5738,commented_on_issue,1
rogerliangyujie32-maker,openai/codex#24204,opened_issue,1
rogier-stegeman,microsoft/vscode-copilot-release#991,commented_on_issue,1
rogierx,openai/codex#23314,opened_issue,1
rogpeppe,anthropics/claude-code#48033,commented_on_issue,1
rogpeppe,anthropics/claude-code#49483,opened_issue,1
rohit-iitfellow,anthropics/claude-code#17432,commented_on_issue,1
roieshalom,anthropics/claude-code#36362,commented_on_issue,1
roisuladib,microsoft/vscode-copilot-release#12941,opened_issue,1
rolandinus,anthropics/claude-code#2805,commented_on_issue,1
roli-lpci,openai/codex#24395,commented_on_issue,1
romanaktau-ai,openai/codex#24235,opened_issue,1
romanindermuehle,microsoft/vscode-copilot-release#12683,opened_issue,1
romellfudi,microsoft/vscode-copilot-release#7518,commented_on_issue,1
romeuesteve,openai/codex#18553,commented_on_issue,1
ronaldsamyanga,anthropics/claude-code#38335,commented_on_issue,2
ronething,openai/codex#22700,commented_on_issue,2
ronnyTodgers,anthropics/claude-code#47614,commented_on_issue,1
root-hbx,anthropics/claude-code#40283,commented_on_issue,1
ropl-btc,openai/codex#3962,commented_on_issue,1
ropl-btc,openai/codex#3981,opened_issue,1
roscoekerby,anthropics/claude-code#26679,commented_on_issue,3
rosswaycaster,openai/codex#18404,commented_on_issue,1
rosswaycaster,openai/codex#22696,commented_on_issue,1
rosullivan1226,microsoft/vscode-copilot-release#7640,commented_on_issue,1
rpijoan-lsw,microsoft/vscode-copilot-release#624,commented_on_issue,1
rpmcginty,microsoft/vscode-copilot-release#8871,opened_issue,1
rrajpuro,openai/codex#11626,commented_on_issue,3
rseligm2,anthropics/claude-code#15379,commented_on_issue,1
rss-holmes,openai/codex#22802,commented_on_issue,1
rubencodingtel,microsoft/vscode-copilot-release#3007,opened_issue,1
rubin55,microsoft/vscode-copilot-release#12749,commented_on_issue,2
rubin55,microsoft/vscode-copilot-release#12749,opened_issue,1
rudian,openai/codex#20214,commented_on_issue,1
rufftimo,anthropics/claude-code#58750,commented_on_issue,1
rufftimo,anthropics/claude-code#58750,opened_issue,1
rufiange,anthropics/claude-code#54204,commented_on_issue,2
rufusxxavier,anthropics/claude-code#38335,commented_on_issue,1
runfence,openai/codex#23031,commented_on_issue,2
ruscopeland,microsoft/vscode-copilot-release#12938,commented_on_issue,1
russ-nichols,anthropics/claude-code#49429,opened_issue,1
rvb937-del,anthropics/claude-code#27302,commented_on_issue,1
ryancu7,openai/codex#20182,commented_on_issue,1
ryangavin,anthropics/claude-code#62061,commented_on_issue,1
ryanmish,anthropics/claude-code#20171,commented_on_issue,1
ryh842487118-bot,openai/codex#22802,commented_on_issue,1
ryonlife,anthropics/claude-code#27302,commented_on_issue,1
ryosuke-ando-lvgs,anthropics/claude-code#38335,commented_on_issue,1
ryush00,openai/codex#14338,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#12220,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#12537,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#12565,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#12566,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#12595,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#12598,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#12605,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#12614,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#12724,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#12924,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#12941,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#12960,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#12983,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#12987,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#13054,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#13058,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#13077,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#14034,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#14036,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#14037,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#6642,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#6662,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#6689,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#8104,commented_on_issue,1
rzhao271,microsoft/vscode-copilot-release#9761,commented_on_issue,1
s-miura-a11y,anthropics/claude-code#61439,opened_issue,1
s7monk,openai/codex#22352,commented_on_issue,1
s7monk,openai/codex#22352,opened_issue,1
s7monk,openai/codex#23794,commented_on_issue,1
sBoox,openai/codex#23672,commented_on_issue,2
sIKE23,anthropics/claude-code#44461,commented_on_issue,1
sa7abtech,anthropics/claude-code#38335,commented_on_issue,2
saada,anthropics/claude-code#24189,commented_on_issue,1
sabelosimelane,anthropics/claude-code#38335,commented_on_issue,2
sacdizzle,anthropics/claude-code#47541,opened_issue,1
sachiko620702,microsoft/vscode-copilot-release#14066,opened_issue,1
sachin-finny,anthropics/claude-code#54204,commented_on_issue,1
sadewa25,microsoft/vscode-copilot-release#7640,commented_on_issue,1
safecat,openai/codex#20767,commented_on_issue,1
sahaavi,openai/codex#9508,commented_on_issue,1
saharis9988,microsoft/vscode-copilot-release#12948,commented_on_issue,1
saidev-pbi-fabric,anthropics/claude-code#17432,opened_issue,1
saidmukhamad,openai/codex#22696,commented_on_issue,1
saimambayao,anthropics/claude-code#45569,commented_on_issue,1
saimambayao,anthropics/claude-code#45569,opened_issue,1
sakshat-cis,anthropics/claude-code#49145,opened_issue,1
saleh1599,microsoft/vscode-copilot-release#8150,commented_on_issue,1
sam-xz,anthropics/claude-code#47944,commented_on_issue,1
samirdevuz,openai/codex#20161,commented_on_issue,1
samisin,anthropics/claude-code#48489,opened_issue,1
samlouiscohen,openai/codex#3962,commented_on_issue,1
samuel-makeitrun,openai/codex#24259,commented_on_issue,3
samuel-makeitrun,openai/codex#24259,opened_issue,1
samuellawrentz,anthropics/claude-code#5277,commented_on_issue,1
samueltauil,microsoft/vscode-copilot-release#14131,opened_issue,1
samuny2329,openai/codex#24214,opened_issue,1
samwatersw15,microsoft/vscode-copilot-release#14121,commented_on_issue,1
samy-blake,microsoft/vscode-copilot-release#7569,commented_on_issue,1
sandboxdream,openai/codex#18259,commented_on_issue,1
sandipndev,anthropics/claude-code#5277,commented_on_issue,1
sandy081,microsoft/vscode-copilot-release#11453,commented_on_issue,1
sandy081,microsoft/vscode-copilot-release#11540,commented_on_issue,1
sandy081,microsoft/vscode-copilot-release#991,commented_on_issue,1
sanskar-tiwari-surepass,openai/codex#11626,commented_on_issue,4
santiago-ruffini,anthropics/claude-code#41722,commented_on_issue,2
santiago-ruffini,anthropics/claude-code#48725,commented_on_issue,2
sanyue-dev,openai/codex#18341,commented_on_issue,1
sarfarazstark,microsoft/vscode-copilot-release#7640,commented_on_issue,1
saril009,openai/codex#16886,commented_on_issue,1
saril009,openai/codex#16886,opened_issue,1
sascharo,microsoft/vscode-copilot-release#12595,commented_on_issue,3
saurabhzenmind,anthropics/claude-code#17432,commented_on_issue,1
savg92,microsoft/vscode-copilot-release#392,opened_issue,1
sayandedotcom,anthropics/claude-code#17432,commented_on_issue,1
sayyied,microsoft/vscode-copilot-release#12938,commented_on_issue,3
sberry007,openai/codex#14297,commented_on_issue,1
sbp-dev,anthropics/claude-code#17432,commented_on_issue,1
scarf005,microsoft/vscode-copilot-release#5738,commented_on_issue,1
scarf005,microsoft/vscode-copilot-release#8095,commented_on_issue,1
scarf005,microsoft/vscode-copilot-release#8095,opened_issue,1
schanchani-sumer,anthropics/claude-code#24189,commented_on_issue,1
schmelik,microsoft/vscode-copilot-release#8104,commented_on_issue,1
schmelik,microsoft/vscode-copilot-release#8104,opened_issue,1
schniper,openai/codex#16857,commented_on_issue,4
schooldev49,openai/codex#9046,commented_on_issue,1
scoldwell,anthropics/claude-code#49505,opened_issue,1
scott-avery,microsoft/vscode-copilot-release#6867,commented_on_issue,1
scottbarbag-ux,openai/codex#16994,commented_on_issue,2
scottbarbag-ux,openai/codex#19563,commented_on_issue,1
scottzzj,openai/codex#21657,commented_on_issue,1
scp252arc,openai/codex#10823,commented_on_issue,1
scrense-hash,openai/codex#20161,commented_on_issue,2
scriptify,microsoft/vscode-copilot-release#875,commented_on_issue,2
scryptoking,microsoft/vscode-copilot-release#14053,commented_on_issue,1
scytaskin,anthropics/claude-code#2805,commented_on_issue,1
sdjipalo,microsoft/vscode-copilot-release#11472,commented_on_issue,1
sdjipalo,microsoft/vscode-copilot-release#11472,opened_issue,1
seablue2020,openai/codex#14297,commented_on_issue,1
seakros,openai/codex#15282,commented_on_issue,1
sean-mcl,openai/codex#6020,commented_on_issue,1
sean3808,openai/codex#19262,commented_on_issue,1
seanGSISG,microsoft/vscode-copilot-release#3076,commented_on_issue,2
seandboss,microsoft/vscode-copilot-release#991,commented_on_issue,2
searchingtofind,anthropics/claude-code#60133,commented_on_issue,2
sebaacuna,anthropics/claude-code#27302,commented_on_issue,1
sebastianfreitag,anthropics/claude-code#37323,commented_on_issue,1
sebst,microsoft/vscode-copilot-release#7518,commented_on_issue,1
sebtoxic,microsoft/vscode-copilot-release#12711,commented_on_issue,1
sedaming,microsoft/vscode-copilot-release#10846,opened_issue,1
segamza,anthropics/claude-code#38335,commented_on_issue,1
seichisato-ai,anthropics/claude-code#37323,commented_on_issue,1
sel-fish,anthropics/claude-code#62081,opened_issue,1
selaquik,openai/codex#24002,commented_on_issue,1
selaquik,openai/codex#24230,commented_on_issue,1
selaquik,openai/codex#24236,commented_on_issue,4
